teff,ra_x,dec_x,parallax,pmra,pmdec,g_mag,b_mag,r_mag,br_col,L,B
7181.86,87.99595930356,57.89531975075,0.6147,3.818,-1.669,13.818007,14.066175,13.416152,0.248168,155.121248910437,15.3622764865418
6005.65,158.7127897918,9.67130228095,1.42,-16.222,-4.727,13.495077,13.801634,13.03543,0.306557,234.836956453045,53.387956770725
5932.39,288.07216577192,47.68051048042,1.0104,0.223,-1.29,12.344707,12.657072,11.875964,0.312365,78.5853925650703,16.4223999704206
4735.16,346.21555826957,12.93962224258,0.7215,-0.062,-5.377,11.527497,12.180405,10.777585,0.652908,86.7017694113667,-42.3125992166347
6333.69,91.355615657,30.80054333019,0.4379,-0.158,-3.89,15.964258,16.40408,15.345272,0.439822000000001,180.547807965747,4.64763851008681
6512.97,105.72435166974,5.37886770516,0.7298,-1.096,-1.989,13.929445,14.240375,13.453891,0.310930000000001,209.436438396681,4.99280846451806
5761.13,313.94073147639,3.03395956665,1.1968,1.932,-0.769,13.17281,13.549446,12.645652,0.376636,51.1918180472958,-25.7649892634721
5083.25,336.94290152252,35.82075161491,1.8642,-34.036,-24.833,14.484295,15.018793,13.809787,0.534498000000001,92.8247590496135,-18.5165011449261
4432.26,49.89365969046,15.48151350422,1.9547,8.361,15.893,15.820663,16.539742,14.998056,0.719079000000001,167.54377802233,-34.2610343533355
5676.061,293.66966289589,44.58235285453,2.7294,-7.082,-2.71,11.427979,11.771618,10.944206,0.343639,77.35380529705,11.606036209893
5691.07,93.49112280321,17.20445427824,0.8166,-0.045,-3.156,16.09574,16.694895,15.361302,0.599155,193.411113882516,-0.2016236084838
3907.29,182.41401796654,33.48905425529,2.354,-104.984,-16.076,15.855929,16.65008,14.988679,0.794150999999999,175.177667416022,78.9748844148577
4129.84,63.43539253753,36.35902086336,2.208,12.136,-22.641,15.776546,16.638609,14.867959,0.862062999999999,162.202810716116,-10.6513504626206
5990.92,5.36544881647,1.62085702196,0.5058,9.738,-3.209,16.922276,17.195414,16.458996,0.273137999999999,107.648022562113,-60.3583245451454
5834.73,67.8984974119,20.94895966435,0.9205,6.706,-8.674,15.145972,15.697429,14.434911,0.551456999999999,176.631991113325,-18.2545317439637
5825.35,17.88364468838,31.2409725064,0.9215,-2.018,-6.442,14.389618,14.728346,13.88631,0.338728,127.96644168477,-31.434247244248
5356.35,41.09726526049,33.42040241744,3.1775,40.736,-24.999,13.111978,13.58652,12.492991,0.474542,148.497837681877,-23.7834702319993
6235.73,90.95573360357,-7.12512294605,1.2725,1.723,-9.712,13.793363,14.267682,13.16051,0.474319000000001,213.938684106228,-13.8108431451941
6883.19,112.24993325319,8.9107563093,0.9897,-1.569,-2.384,12.909319,13.102859,12.579714,0.19354,209.154428972663,12.3621020000424
5011.05,265.77200464778,55.50454071002,5.5949,-50.806,41.419,12.085361,12.609623,11.434331,0.524261999999998,83.4714336279565,31.594923056481
6221.39,44.10172521787,-3.86503163582,1.117,1.732,2.803,13.755878,14.040747,13.310998,0.284869,180.486247631041,-52.178917664807
5764.67,43.52721579413,24.49615194946,0.7283,11.512,-7.863,13.602738,14.004515,13.046079,0.401776999999999,155.526312326497,-30.5003688911146
4647.33,123.84503047291,37.3886432018,0.9117,-3.223,-6.146,11.308608,11.891728,10.615241,0.583120000000001,183.963709035852,32.014020319161
6058.32,17.84329260205,47.52967540468,0.5544,-5.501,2.321,15.356159,15.701225,14.8539,0.345066000000001,126.416893092124,-15.2071353500789
5365.75,190.41188141615,4.87784527982,2.2007,-7.547,-10.113,15.299129,15.67178,14.656934,0.372650999999999,296.513295076179,67.6275005185339
5524.21,240.18002140785,53.22819929469,0.3581,-2.045,-3.719,15.325295,15.684406,14.805285,0.359110999999999,83.1133862818151,46.5870794438771
5370.162,249.18369402489,30.03509153162,0.7239,-1.743,-10.014,16.300177,16.74933,15.688566,0.449152999999999,50.3902122869856,40.9544692407209
5588.23,144.1717042362,22.94698000725,0.5766,-6.738,-0.929,15.580952,15.912004,15.074537,0.331052,207.170692961711,45.957205141496
5483.64,173.5958575909,59.01197561017,2.719,-5.362,9.991,13.302014,13.675982,12.770155,0.373968,140.352497381753,55.4333132364286
6640.81,72.26029310413,28.08370787296,0.6886,1.189,1.267,15.256621,15.839463,14.522918,0.582841999999999,173.533276862083,-10.6629476841427
4680.4,197.80176769027,-19.78535144281,0.7727,-14.854,-5.467,11.680034,12.310596,10.938624,0.630562000000001,309.279610656256,42.8426090669378
5889.34,120.25690639352,45.45216487836,0.5993,-2.232,-2.018,15.124352,15.502669,14.57007,0.378316999999999,174.111163010476,30.7729484871128
4974.4,112.67073961701,25.40341515618,0.294,-0.782,0.193,14.158272,14.669873,13.502846,0.511601000000001,193.637714049739,19.4269678097738
6676.86,91.1442904029,30.8372689132,1.0412,-2.166,-1.821,13.212065,13.562528,12.691776,0.350463,180.42730287151,4.50672619756891
4435.08,91.13493263055,24.06196655347,0.7533,3.277,-9.238,12.66851,13.560803,11.748019,0.892293,186.343784534545,1.19064511395279
5858.53,156.38936112911,47.85056100828,1.2619,-9.582,-6.016,12.534363,12.851491,12.06166,0.317127999999999,166.883007201524,54.9196373411045
6358.05,37.037533574,47.1947535939,4.5911,1.993,14.169,10.744557,11.021353,10.334529,0.276795999999999,139.497515997102,-12.5424613807113
6195.32,295.42096146283,47.30194809599,0.4002,-0.868,-4.577,14.937382,15.241931,14.464761,0.304549,80.3922690727949,11.7627295504576
5884.43,14.47852258247,3.42114991374,0.7215,-16.571,-27.2,12.193876,12.505992,11.721214,0.312116000000001,126.109026175576,-59.4106438876819
7952.9,280.49365622402,-74.42105591453,1.7104,-2.734,5.651,11.342268,11.502356,11.077687,0.160088,320.216533041352,-25.4272587990877
4742.99,15.75587361864,37.62215949747,2.4868,22.35,-10.58,14.405553,14.940773,13.730117,0.535220000000001,125.466912952526,-25.1925585191718
4969.96,88.19918617606,20.90181387739,0.322,0.785,-1.766,13.951905,14.718958,13.102835,0.767053000000001,187.729727751862,-2.7364575705486
4704.84,329.35226379257,41.41706467167,0.4853,-10.057,-9.845,12.338367,13.028359,11.55139,0.689992,91.2579079314863,-10.5106469835389
6234.794,334.55147362905,69.14740449071,0.928,-9.776,-0.383,14.729883,15.179659,14.109061,0.449776,109.974903237159,10.2255278373247
5698.91,11.20452798443,24.39812475983,4.56,64.76,-54.401,10.690499,11.038906,10.169247,0.348407,121.00737347487,-38.4488870232436
4152.35,43.38647416638,27.14449977749,2.9301,-4.718,-12.235,15.455682,16.325642,14.547776,0.869959999999999,153.820936654879,-28.3042324844528
5513.1,167.73142582387,-18.81904567844,2.8295,-12.366,9.086,11.53087,11.895375,11.023061,0.364504999999999,272.265536883224,37.9951528351972
5722.76,159.06211367194,26.38398567268,0.8637,-7.036,-10.969,14.96359,15.304681,14.448405,0.341091,206.515385279327,59.9035791773183
4614.89,101.5227542186,24.54120436329,1.268,7.28,-6.561,15.768396,16.36076,15.046887,0.592364,190.290174470155,9.81721251924212
5589.19,210.16339227318,58.75690727902,0.9557,7.179,-23.115,13.630975,13.971511,13.128424,0.340536,106.849711079379,56.1575919736474
5854.065,203.88163294157,26.71679616657,6.8494,-4.476,3.967,9.452548,9.72966,9.048406,0.277112000000001,33.0433782121852,80.1669732112788
5770.43,43.30552838146,19.11521131594,2.3622,14.268,-8.353,13.071097,13.509021,12.480047,0.437924000000001,158.772069735217,-35.144380763236
6884.5,87.73465899202,23.29719734652,1.4421,-2.183,-2.588,12.543686,12.819119,12.113791,0.275433000000001,185.446869543808,-1.88781029318594
6167.38,225.1341455985,36.03041944147,2.2256,20.896,-12.197,11.381214,11.659663,10.959295,0.278449,59.0500572852414,61.2531404846879
6053.921,10.01752166079,-0.35521228676,0.4479,2.939,-18.736,15.745445,16.032219,15.285978,0.286774000000001,116.643094542988,-63.0880712570251
4852.35,351.06834678715,29.92786488278,3.598,31.315,-20.827,13.377612,13.891536,12.724589,0.513924000000001,101.292896627681,-29.255301712814
5378.486,191.12711057756,50.63809181373,0.8085,1.627,-9.478,15.81633,16.226942,15.239248,0.410612,125.682745287295,66.4531307648726
5235,112.81610336627,39.49056823551,1.9224,1.859,-16.273,14.191196,14.662221,13.578807,0.471025000000001,179.325023150134,24.1255869922668
5888.8,108.74326382829,31.5763006309,4.2181,-20.228,-12.658,11.259845,11.586738,10.792473,0.326893,186.233040191232,18.4510449566106
5395.68,241.91556488519,10.85536932229,0.7809,-6.672,-1.472,15.656855,16.05867,15.090493,0.401814999999999,23.3030661814934,41.1982263952539
5129.29,17.23488626258,41.40235243534,1.2893,-5.992,-0.061,15.461318,15.950755,14.811758,0.489436999999999,126.454449327502,-21.3496629263793
4399.01,25.51074095036,38.79327190377,4.2173,35.299,-8.828,14.405337,15.084066,13.615431,0.678729000000001,133.621119255936,-23.0258348057091
5952.59,105.77061982559,14.38447826019,1.3935,-0.654,-1.713,14.050353,14.388133,13.553524,0.33778,201.326998455821,9.03639559234176
4613.31,197.50854889509,42.15977266562,1.0264,3.229,-5.345,16.326233,16.883415,15.628087,0.557182000000001,109.942405310001,74.4961879014552
6684.83,95.63951504377,52.22411472432,0.3869,2.293,0.801,13.76367,14.06052,13.307743,0.296850000000001,162.38074031521,16.9715802008302
6042.28,55.64920953575,22.43548954902,2.3378,20.236,-6.024,12.686139,13.116035,12.094163,0.429895999999999,166.986908247806,-25.4460802360269
6034.88,154.00786735186,35.91036775006,1.5393,-14.901,5.798,13.336431,13.621647,12.892959,0.285216,188.167638507659,55.976536858073
5534.55,179.00463366969,53.08217582319,1.3314,-54.786,-26.572,15.132971,15.464781,14.620174,0.331810000000001,140.82115824744,62.0788319891752
7948.8,328.26573208132,-73.12664994778,1.9975,12.178,-4.509,10.348697,10.517621,10.081699,0.168924000000001,317.990563500403,-38.3385763701762
4851.36,120.51430245355,-2.62616864695,3.4772,-21.995,-4.055,13.398987,13.922729,12.740665,0.523742,223.577369509967,14.403016048376
4219.76,299.53991488807,13.48974762293,0.1941,-2.296,-7.609,14.0287,14.859365,13.140205,0.830665,52.7059055676946,-8.16595366541192
5361.38,8.65270513437,44.02044630832,2.3927,19.861,6.842,13.726327,14.135691,13.163342,0.409364,119.73859998191,-18.7469451312194
5350.84,231.14848782455,22.73841966904,2.398,-26.18,4.886,13.600826,14.043467,13.013065,0.442641,34.3271688429316,55.1353416549563
5055.539,325.47553808705,43.29137692273,0.4777,-0.224,-0.807,14.611463,15.327248,13.792557,0.715785,90.2517809924724,-7.23518260538806
4915.589,29.39899946769,57.68038942051,0.4152,-5.643,-0.701,14.569265,15.377204,13.689572,0.807939000000001,131.708554080816,-4.05962224010666
5785.37,255.07205823442,40.44452321543,0.4547,-2,-11.717,15.616571,15.944771,15.121808,0.328199999999999,64.6162019413117,37.7023467607548
5958.34,291.52509343456,48.39228914252,1.4342,-4.611,-11.407,13.722091,14.044847,13.240046,0.322756,80.219368849818,14.5901004607675
5013.32,145.70599605874,-0.61029240538,4.7821,-0.244,-11.168,12.408144,12.909571,11.779974,0.501427,236.48257360264,36.8937805727725
5623.3,158.87315965264,34.34177158389,0.8541,0.501,-12.95,14.358273,14.705069,13.857308,0.346795999999999,190.569576143115,60.0602999221611
6162.22,91.81086991859,-4.53321538465,1.2841,7.757,-13.554,13.660402,13.984653,13.17455,0.324251,211.949938808017,-11.8918445840235
4422.91,140.82137838582,28.40330188164,2.347,15.657,-27.763,15.347012,16.190102,14.445766,0.84309,198.644020766194,44.3037184875613
5358.85,232.1516863741,2.22054271509,1.1547,4.011,-1.412,15.024598,15.484859,14.413513,0.460261000000001,6.24030040976497,44.9051799236948
4899.963,146.31441906559,55.55214047574,2.0678,-24.741,-7.832,14.633806,15.136548,13.982128,0.502742,159.352986498979,46.2423904071554
5766.22,58.40337116078,18.91658644966,1.5661,16.87,-11.556,14.398205,14.940522,13.704124,0.542316999999999,171.755582239298,-26.2203319278481
4801.72,109.86450751339,47.42727909244,0.5092,2.051,-5.705,12.675085,13.261898,11.967173,0.586813000000001,170.316696836035,24.1561697253399
6729.1,105.68587633097,36.58878125937,0.7833,-3.145,-5.741,12.646029,12.893698,12.25116,0.247669,180.353914518187,17.8805849391058
4855.11,109.43702036076,21.44188224097,0.4704,-1.723,-0.218,12.016418,12.569242,11.340949,0.552823999999999,196.270993794066,15.1637456860293
6020.23,2.34091307419,46.64973750798,0.7547,-2.073,-5.641,14.152758,14.492018,13.654596,0.339259999999999,115.455687954584,-15.6103435888506
4474.76,191.3579319518,15.37387337188,0.7366,1.889,-7.991,17.527594,18.137327,16.782274,0.609732999999999,295.8566290144,78.1630325357613
5154.68,192.36990572758,25.75200460117,3.1991,12.266,-54.853,13.148963,13.614784,12.540446,0.465821,285.154579925571,88.5556320293204
5347.49,114.06848336964,60.25485047546,1.0887,-1.119,-1.674,15.343245,15.797335,14.73648,0.454090000000001,156.668100820351,28.7989866908215
4575.14,350.21015098346,17.15806057293,2.8508,10.936,-14.667,14.385374,14.977128,13.667559,0.591754,93.9626882734636,-40.5625299660929
5130.95,330.87828532043,-60.80993435268,1.4551,15.891,-3.559,11.114181,11.60901,10.502808,0.494828999999999,331.004973392411,-46.1154109467586
5112.45,61.02209111772,-0.87780669398,2.6214,3.148,-8.658,13.303948,13.80836,12.65011,0.504412,191.629636258685,-36.9096421167441
4688.3,79.20504530827,58.07682722847,0.3095,0.929,-1.41,13.50097,14.594117,12.47154,1.093147,152.546161601602,11.4318479648938
5261.7,303.66646648451,-51.5076060081,15.0712,24.162,-159.669,9.368792,9.775639,8.839837,0.406847000000001,347.253118989608,-33.6187942184973
4595.85,137.49671002935,0.70479715555,0.4617,5.814,-6.796,12.507577,13.081369,11.813645,0.573792000000001,229.720111063847,30.7585110516252
6381.61,292.09930542568,41.99108872478,1.0636,-5.059,-6.014,13.38459,13.65941,12.955599,0.27482,74.4666929648072,11.4695729045061
5674.62,127.55544376365,33.02802846441,1.2026,12.937,-13.748,13.463963,13.828781,12.943353,0.364818,189.80265256954,34.0755486421482
5726.87,243.3042022693,-2.07084994203,0.7683,8.176,-10.161,15.447638,15.872203,14.85118,0.424565000000001,10.2293297019904,33.3613239748983
5864.91,109.31153473899,51.80534159722,0.3688,0.184,-0.173,16.505524,16.857372,15.994091,0.351848,165.549189859428,24.8474473367319
6893.4,86.26632900897,22.36191163965,1.1129,0.112,-3.669,13.751812,14.097977,13.234134,0.346165000000001,185.551397405134,-3.52952194806178
5989.51,262.71943102606,46.01784205998,3.6466,-5.07,23.181,11.699811,12.031121,11.22116,0.33131,72.1125329719906,32.7453617501889
6274.04,87.67389329558,15.07994226349,0.9572,5.575,1.325,13.6398,14.033321,13.07957,0.393521000000002,192.514430010378,-6.11183094075206
5857.91,127.25039867664,33.36960299961,2.3423,2.603,0.477,12.644811,12.967543,12.171691,0.322731999999998,189.333917007766,33.9001199258739
5513.39,257.25015512588,2.15230313563,0.6711,6.2,-2.373,14.648809,15.092487,14.039957,0.443678,22.6463677230731,23.674193134903
4779.84,43.78027328351,1.34566716273,1.1046,3.075,-0.591,16.525518,17.076612,15.825337,0.551093999999999,174.203985857565,-48.8145941045992
5532.24,171.87466926869,57.74557094361,0.5329,3.018,0.387,16.357178,16.708542,15.840962,0.351364,142.920033125145,56.0049610091634
6572.63,91.07046016053,21.65489553045,0.8795,-2.883,4.105,13.954256,14.416594,13.325059,0.462337999999999,188.412252131794,-0.0420577455611628
5549.47,255.02313431472,16.01873917303,1.8468,2.65,-19.868,14.034149,14.447573,13.42023,0.413424000000001,35.6896256108914,31.6864966654116
5548.64,98.34631251381,40.68104289476,3.1515,-8.43,-1.617,12.980774,13.427754,12.3908,0.44698,174.154572125564,14.1300388315937
5651.08,131.73771634257,10.61251359271,1.7847,4.303,-18.091,13.806451,14.17775,13.281977,0.371299,216.425558334439,30.4272747541977
7653.04,109.78009554943,-1.89781136321,0.5256,-0.877,-0.629,13.938754,14.096959,13.652025,0.158205000000001,217.793393688103,5.28319978929244
3927.11,96.44869963059,11.58963111177,3.0801,3.739,-47.624,15.218727,16.06633,14.313232,0.847603000000001,199.712656285066,-0.328819643105766
5708.47,116.89363573849,16.1065043812,1.3255,-4.742,4.21,14.107484,14.475941,13.593513,0.368457000000001,204.349615773452,19.5027158921087
4945.8,148.53465766027,-21.93900676525,1.1116,-6.072,15.09,10.574359,11.098322,9.933547,0.523963,257.350367770862,24.8482657175956
6628.12,35.72456774374,38.78958807077,0.5321,1.043,-6.929,14.430058,14.653161,14.036825,0.223103,141.823293867056,-20.7037887464356
4955.321,238.17367984225,47.97059767748,1.276,-25.731,7.826,9.812066,10.303137,9.196284,0.491071,76.0936707699307,49.2639122115573
5666.96,165.32940588626,11.00108832943,0.8489,-4.521,2.649,14.19,14.529758,13.690418,0.339758,239.519894760676,59.5107802293546
7848.73,56.8884565027,44.0926788705,1.3153,-2.024,-1.066,12.379304,12.716346,11.879284,0.337042,153.217294571475,-8.18075245822512
4616.391,6.60449935003,53.98674898738,4.6223,38.753,-4.33,13.741475,14.361891,13.001401,0.620416000000001,119.216093310689,-8.7043894004553
4710.95,107.81707539145,6.26896573218,0.2282,2.776,0.118,13.427048,14.060062,12.676859,0.633014000000001,209.579282184888,7.25254502610065
6348.58,235.49076948044,8.95204428451,0.8694,-2.516,3.967,12.838037,13.101035,12.427028,0.262998,16.8477936119682,45.8704373456658
5153.894,21.12962174043,38.86032751275,0.557,3.307,-3.688,16.716505,17.178879,16.07299,0.462373999999997,129.950498400029,-23.5601770605324
7166.73,53.00902263179,42.47481058587,0.5412,2.52,-1.802,14.256812,14.559109,13.793594,0.302296999999999,151.929426731251,-11.1771423962987
5249.23,213.03764949522,-4.34775052666,1.3823,-2.196,-14.677,14.807504,15.250751,14.200595,0.443247,337.766706718406,52.9768885711588
6162.8,246.86133040191,-8.67186032054,4.2355,-29.878,-11.062,10.933188,11.286576,10.43339,0.353388000000001,6.41047357938568,26.6389915581413
5719.69,145.64856275696,-8.17557580464,2.1554,-24.109,-2.382,12.90385,13.253661,12.407691,0.349810999999999,243.740243603714,32.247787952858
5887.83,111.67556257963,-1.57433317357,1.1277,-6.328,6.75,12.997982,13.328518,12.509389,0.330536,218.385655350078,7.11280942484003
6348.21,6.08269960955,39.26797854804,1.0376,-4.611,-1.063,12.729341,13.027562,12.267291,0.298221,117.223244724209,-23.3031144534121
4851.74,58.34275407944,17.14312613907,0.3233,3.359,-2.962,13.869119,14.664327,12.99882,0.795208000000001,173.125263639297,-27.5070488684132
4788.32,333.21519538689,23.71039393883,0.4011,-6.06,-9.451,13.395181,13.947674,12.698693,0.552493,82.2403541923402,-26.366050582438
4217.99,82.51455024769,17.0717451124,1.7855,-0.412,-1.814,16.6245,17.513075,15.690244,0.888574999999999,188.20203653256,-9.31873786404975
4097.84,342.73708902262,5.30936032601,3.8019,6.083,-28.082,14.30367,15.088037,13.444604,0.784367,76.4845716092277,-46.4109425514583
5175.97,177.31977822007,4.19911707715,0.5475,-16.552,-1.709,16.889942,17.343948,16.281767,0.454006,267.314901290459,62.6905144053733
4266.39,268.66343829241,5.4061115304,0.5343,-4.458,-5.646,12.111794,12.938589,11.240351,0.826795000000001,31.3011123196375,15.0849257273996
5386.43,138.75266997229,31.51826034571,0.6528,1.384,-4.627,15.787943,16.165035,15.247559,0.377091999999999,193.963568717934,43.0924340636044
6308.35,30.33427743369,40.63708163749,1.0274,4.278,-7.038,13.238591,13.52026,12.793484,0.281669000000001,136.995078829351,-20.3181139227535
5241.15,258.67659508617,16.61933805222,1.4619,-8.82,-7.165,14.483484,15.010742,13.820587,0.527258,37.8720272360797,28.6704303448843
6438.99,116.80119621825,48.21596687836,0.5253,-0.338,-3.725,14.04687,14.327067,13.600841,0.280196999999999,170.536182496263,28.8742589736219
5455.75,129.22279682605,8.12743227716,1.1617,13.261,-4.913,13.462057,13.849784,12.920819,0.387727,217.741263753738,27.1102981766998
4713.57,263.87039487756,16.50251966672,0.3932,-9.424,-1.561,13.986746,14.550663,13.290493,0.563917,39.8838439176483,24.0283121483977
7130.11,270.31256644066,21.76232864018,1.6764,1.154,5.067,11.148928,11.385331,10.793084,0.236403000000001,47.6403735137616,20.4029301714784
7385.34,85.87766542307,10.73470653382,0.612,0.506,-2.099,14.924185,15.284204,14.388646,0.360019000000001,195.412807751305,-9.81433108997043
5381.036,220.96424677399,50.72898382119,2.9495,2.76,-39.534,12.445691,12.851549,11.892313,0.405858,88.464081149845,58.2042028498829
5402.09,162.62756968026,-1.1708193955,0.6441,-6.204,0.143,15.729139,16.124079,15.179506,0.394939999999998,252.235029946966,49.4172379598325
5111.39,242.00004853334,35.0783155353,1.0565,-1.653,-2.988,15.624689,16.099672,15.011745,0.474983000000002,56.2933957844944,47.6066829162125
7598.14,99.37877900113,-4.5838742944,1.262,-1.932,-3.193,12.281315,12.470367,11.926641,0.189052,215.437099253244,-5.18097588657079
6122.27,43.71854467597,35.57755732567,0.6596,-0.246,-0.448,13.881524,14.218543,13.373463,0.337019,149.447538876176,-20.8599429704088
6046.93,131.97533371724,19.33626836594,0.5255,0.036,-2.751,15.034018,15.32772,14.580064,0.293702,207.022248643938,34.028269666252
6444.448,252.62879742915,46.84063860312,2.6025,-7.653,4.977,11.222538,11.445414,10.869219,0.222875999999999,72.7181048363247,39.7268722302263
5818.38,210.4523188107,42.93002626485,0.8545,-0.273,-12.409,14.73058,15.053514,14.24461,0.322934,85.3855046991126,68.7063510306628
4394.52,72.08727684733,3.24168758689,1.7655,0.529,-19.35,15.603454,16.266653,14.832788,0.663199000000002,194.659280471903,-25.3931782414579
5906.94,340.91552442406,15.48738845955,0.6019,5.511,-2.444,15.447263,15.810819,14.917142,0.363556000000001,83.0654486425466,-37.3031150451974
4669.06,93.46044532775,35.61373605405,0.2023,-0.111,-2.042,13.94963,14.759232,13.077072,0.809602,177.115961318375,8.47448649548096
5623.5,63.65628229775,25.80399334652,2.5304,7.19,1.597,13.16989,13.694702,12.500197,0.524811999999999,170.093944545486,-17.9362528487886
6511.72,100.30873941731,43.83606938044,0.5003,0.603,-3.299,14.481538,14.789821,14.005685,0.308282999999999,171.723129828396,16.6929623615962
6249.21,324.62767655118,26.19932153177,0.8573,2.763,-0.006,14.460633,14.74743,14.016296,0.286797,77.7704808794023,-19.3062249995752
5873.23,3.88867812673,40.07020022713,1.0969,-0.811,1.125,14.169146,14.475338,13.628791,0.306192000000001,115.522471681651,-22.2847344752775
5634.51,170.3090311542,16.7974735306,1.9287,26.659,-23.269,13.464623,13.80537,12.961402,0.340747,234.612306160636,66.7288935114411
5324.21,91.42890492936,35.18405669457,1.2004,5.614,-31.578,13.601157,14.091486,12.957608,0.490328999999999,176.715135692236,6.81046035162341
7166.75,71.29771018613,-3.74985798454,0.8719,-1.281,5.974,13.185658,13.381348,12.839747,0.195689999999999,200.981804270704,-29.6473095876007
6075.12,16.50482173295,33.0267141057,0.7354,-6.908,-8.009,14.1911,14.487392,13.662508,0.296291999999999,126.451890109115,-29.7453581388859
5596.33,21.4887350737,2.64446784454,1.7336,24.203,-3.188,13.684773,14.051087,13.152347,0.366314000000001,139.893844384064,-59.0858407628355
5745.44,119.87162582637,17.96587285603,0.9681,-17.949,-2.98,14.515048,14.829065,14.037238,0.314017,203.714289289499,22.8512334253406
5140.01,228.54266581618,46.06161674092,1.1624,-2.246,-15.68,13.558805,14.030466,12.947468,0.471661000000001,76.4157154680931,56.0940844350411
4693.3,338.34393582021,-6.3195091471,1.7833,14.861,9.239,9.291168,9.895249,8.590262,0.604080999999999,58.9965730317563,-51.1746873188594
5319.35,47.97589874199,25.67199082583,1.5543,-4.022,-2.335,15.25207,15.87291,14.503826,0.620839999999999,158.623654390547,-27.2964721398697
5879.99,27.91123987614,50.58115592447,1.843,-8.224,-14.888,12.951245,13.335972,12.407772,0.384727,132.607898645489,-11.1560210778941
5740.88,130.18497669663,41.28951679286,1.0566,-5.736,-16.395,13.903568,14.253463,13.394432,0.349895,180.14445345309,37.4350395154686
6087.272,15.60233673629,-0.86162951323,0.4475,-0.756,-2.666,15.26291,15.548675,14.802908,0.285765,129.109979448568,-63.6016949612175
7089.23,108.23308071537,-6.27228099183,0.4892,0.662,-0.595,14.598478,14.860606,14.177934,0.262128000000001,220.965739018286,1.89284159415862
6170.83,343.74737037682,28.11076099466,1.1636,6.711,-7.106,13.487398,13.795927,13.021269,0.308529,93.8235418245873,-28.0982129904061
5429.021,262.03546630869,44.67349366315,0.4665,-3.516,-14.093,16.985582,17.409662,16.425331,0.42408,70.4549739990933,33.064247253646
5916.55,114.13808321443,14.14003358511,1.3576,2.356,-1.597,13.349008,13.686056,12.855177,0.337048000000001,205.092240664036,16.2711516867833
4647.52,80.46707178274,16.76302906664,1.973,11.235,-16.401,14.839691,15.531776,14.031822,0.692085000000001,187.392915560763,-11.1349061601382
6316.67,99.71850375998,41.45289580854,0.852,-0.989,-4.133,14.504083,14.817398,14.022138,0.313315000000001,173.84508628405,15.3855943391259
4622.43,104.22421495444,37.66205996367,0.6904,1.042,1.628,13.385652,14.009239,12.645464,0.623587000000001,178.86332591488,17.1807673912876
6019.16,124.59606350655,33.77742752053,1.15,-2.588,3.326,14.431957,14.74172,13.96125,0.309763,188.27399144052,31.8350506586178
4723.73,333.50207005196,68.52958562646,1.3213,-4.343,0.966,16.543251,17.300158,15.700812,0.756906999999998,109.302256390355,9.93127494557376
5918.48,291.10543619116,49.18087608928,0.8954,9.045,9.38,14.238736,14.575943,13.737289,0.337207000000001,80.8445116191435,15.1674059575167
4768.591,292.86825998527,42.43397248152,0.6722,-3.667,-7.185,11.320044,11.923546,10.609709,0.603502000000001,75.1301186491914,11.1576245216642
7456.04,313.36687467867,27.7302459636,0.596,-4.325,-6.173,13.140678,13.328789,12.8139,0.188111000000001,71.9982554463783,-10.8208186232836
4448.58,241.80534427953,-3.34761930442,1.4549,-2.363,3.727,17.009705,17.759657,16.143713,0.749952,7.93827275448634,33.8413434188023
4914.58,98.44822325037,16.10254098582,0.3488,-0.217,-1.435,14.037037,14.924515,13.112326,0.887478,196.608504707007,3.48014770837309
4755.33,98.84888777339,54.21741603629,1.871,-7.123,-0.908,15.115891,15.687825,14.41483,0.571934000000001,161.153447651257,19.4823673755112
5654.2,253.70886117964,29.97286515051,1.5928,0.1,8.489,13.591854,13.97626,13.051434,0.384406,51.3695848711373,37.1099437927371
6263.82,131.71707172613,29.73520501386,1.315,1.791,-5.963,13.567898,13.830573,13.142678,0.262675,194.712071270018,36.8086513054453
4931.34,292.38794412109,50.07641983072,0.3962,-4.74,-10.611,15.252281,15.801845,14.546046,0.549564,82.0444208205345,14.7822037478347
7967.09,97.45818447363,24.80349895088,1.2044,3.03,-2.757,10.702875,10.79654,10.458247,0.0936649999999997,188.407261044739,6.61755036026806
5895.62,357.69275308625,39.93874801157,0.9911,-6.867,0.158,13.727826,14.11972,13.178224,0.391893999999999,110.484424689024,-21.4621292631288
5538.45,194.44931564196,0.05930405731,1.5101,-11.162,-20.174,14.01437,14.367697,13.501501,0.353327,306.422159707359,62.8879500624825
5065.76,136.45330554374,13.8114494602,1.4467,-12.777,-1.006,14.34368,14.820256,13.712523,0.476576,215.235356625083,35.9479445687673
5599.66,120.76865863069,-3.0396068496,2.2419,-4.223,-17.139,13.256414,13.602452,12.75719,0.346038,224.077871153303,14.4251631607486
5492.48,263.21742269994,-0.02374241471,2.3948,-0.83,-21.84,13.622067,14.134345,12.965641,0.512278,23.6664594187313,17.3960061327441
4508.07,260.67985844825,35.54376822763,0.7968,-3.739,-4.799,17.379461,17.988678,16.596193,0.609217000000001,59.5319615867582,32.5783631834132
5535.4,194.15114197855,-20.41234467857,11.9996,-125.902,-101.534,9.094059,9.412068,8.648912,0.318009,304.572434729159,42.442947334793
